fact_id,country_id,year,rural_population,urban_population,population_male,population_female,created_at,updated_at
218,8,2020,0.0,15283.0,7644.0,7941.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
219,9,1990,43068.0,23628.0,30494.0,32834.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
220,9,1991,43437.0,23870.0,30718.0,32916.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
221,9,1992,44419.0,24008.0,31172.0,33487.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
222,9,1993,45663.0,24275.0,31622.0,34212.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
223,9,1994,47095.0,24624.0,32099.0,34974.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
224,9,1995,48617.0,25002.0,32619.0,35779.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
225,9,1996,50225.0,25403.0,33171.0,36627.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
226,9,1997,51913.0,25826.0,33735.0,37483.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
227,9,1998,53616.0,26235.0,34279.0,38293.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
228,9,1999,55244.0,26587.0,34782.0,39039.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
229,9,2000,56731.0,26853.0,35307.0,39748.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
230,9,2001,58060.0,26997.0,35831.0,40383.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
231,9,2002,59439.0,26827.0,36301.0,40894.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
232,9,2003,60700.0,26593.0,36745.0,41329.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
233,9,2004,61924.0,26333.0,37188.0,41753.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
234,9,2005,63175.0,26078.0,37660.0,42209.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
235,9,2006,64468.99999999999,25832.0,38181.0,42715.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
236,9,2007,65792.0,25589.0,38745.0,43270.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
237,9,2008,67134.0,25344.0,39367.0,43883.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
238,9,2009,68485.0,25096.0,40012.0,44522.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
239,9,2010,69824.0,24837.0,40597.0,45097.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
240,9,2011,71116.0,24603.0,41141.0,45588.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
241,9,2012,72074.0,24703.0,41653.0,46022.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
242,9,2013,73026.0,24798.0,42096.0,46401.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
243,9,2014,73984.0,24891.0,42488.0,46748.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
244,9,2015,74942.0,24981.0,42853.0,47087.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
245,9,2016,75878.0,25085.0,43176.0,47388.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
246,9,2017,76802.0,25210.0,43461.0,47658.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
247,9,2018,77700.0,25350.0,43715.0,47910.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
248,9,2019,78577.0,25507.0,43961.0,48156.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
249,9,2020,79428.0,25682.0,44236.0,48428.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
250,10,1990,4260175.0,28469564.0,16063515.0,16574141.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
251,10,1991,4206419.0,28987499.0,16298168.0,16807594.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
252,10,1992,4192854.000000001,29462297.0,16529208.999999998,17039077.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
253,10,1993,4177901.0,29933016.0,16757748.0,17269492.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
254,10,1994,4160961.000000001,30397154.0,16989567.0,17499129.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
255,10,1995,4141986.0,30852828.0,17220607.0,17725502.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
256,10,1996,4120819.000000001,31298863.0,17443158.0,17946204.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
257,10,1997,4097995.0,31735974.0,17655867.0,18160104.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
258,10,1998,4073751.0,32167839.0,17863135.0,18370060.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
259,10,1999,4048858.0,32599210.0,18072503.0,18580528.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
260,10,2000,4023693.0,33033759.0,18280746.0,18790028.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
261,10,2001,3998739.0,33472770.0,18484124.0,18996369.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
262,10,2002,3974741.0,33914629.0,18683681.0,19201347.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
263,10,2003,3951197.0,34358182.0,18879701.0,19398462.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
264,10,2004,3927028.0,34801668.0,19077001.0,19591796.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
265,10,2005,3902354.0,35243134.0,19279145.0,19791355.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
266,10,2006,3876846.0,35682044.0,19484104.0,19992747.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
267,10,2007,3850764.0,36119460.0,19685381.0,20190731.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
268,10,2008,3824321.0,36558068.0,19886051.0,20387718.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
269,10,2009,3798178.0,37001229.0,20095357.0,20588982.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
270,10,2010,3772300.0,37451589.0,20308489.0,20791633.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
271,10,2011,3753490.0,37903389.0,20523871.0,20996869.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
272,10,2012,3737979.0,38358760.0,20742596.0,21209768.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
273,10,2013,3722489.0,38817436.0,20962097.0,21426172.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
274,10,2014,3706372.0,39275143.0,21182969.0,21641085.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
275,10,2015,3689407.0,39728358.0,21402321.0,21854745.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
276,10,2016,3671449.0,40175981.0,21609840.0,22058401.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
277,10,2017,3652804.0,40618237.0,21805549.0,22249068.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
278,10,2018,3632997.0,41055867.0,21986961.0,22426635.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
279,10,2019,3612215.0,41489566.0,22153370.0,22592150.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
280,10,2020,3590542.0,41919857.0,22297001.0,22739031.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
281,11,1992,1140314.0,2302496.0,1724306.0,1850249.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
282,11,1993,1123071.0,2240027.0,1657918.0,1799431.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
283,11,1994,1105535.0,2178125.0,1610482.0,1763232.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
284,11,1995,1092052.0,2125290.0,1581494.0,1741289.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
285,11,1996,1084134.0,2084081.0,1567674.0,1731224.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
286,11,1997,1080782.0,2052304.0,1552302.0,1719117.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
287,11,1998,1081011.0,2027673.0,1535416.0,1705134.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
288,11,1999,1082796.0,2006221.0,1516620.0,1689409.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
289,11,2000,1084598.0,1984990.0,1496293.0,1672231.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
290,11,2001,1086476.0,1964179.0,1477059.0,1656074.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
291,11,2002,1085046.0,1948851.0,1460849.0,1644189.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
292,11,2003,1082281.0,1935525.0,1447623.0,1636478.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
293,11,2004,1079095.0,1921517.0,1435939.0,1629805.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
294,11,2005,1075092.0,1906167.0,1424136.0,1623111.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
295,11,2006,1069827.0,1888673.0,1410916.0,1615571.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
296,11,2007,1063546.0,1869510.0,1396993.0,1607400.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
297,11,2008,1057443.0,1850777.0,1383609.0,1599812.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
298,11,2009,1053182.0,1835402.0,1371050.0,1593247.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
299,11,2010,1051946.0,1825365.0,1359071.0,1587223.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
300,11,2011,1054190.0,1821391.0,1347572.0,1581404.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
301,11,2012,1059405.0,1822517.0,1337883.0,1576538.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
302,11,2013,1065858.0,1827651.0,1329192.0,1572193.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
303,11,2014,1072043.0,1834177.0,1321149.0,1568781.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
304,11,2015,1076799.0,1840151.0,1313130.0,1565465.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
305,11,2016,1079792.0,1845024.0,1304368.0,1561467.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
306,11,2017,1081248.0,1849202.0,1295024.0,1556899.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
307,11,2018,1081275.0,1852877.0,1284995.0,1551563.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
308,11,2019,1080164.0,1856542.0,1274767.0,1545834.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
309,11,2020,1078125.0,1860554.0,1265512.0,1540097.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
310,12,1990,30876.0,31273.0,32231.0,33480.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
311,12,1991,32115.000000000004,32507.0,33207.0,34657.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
312,12,1992,34119.0,34116.0,34251.0,35941.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
313,12,1993,36551.0,35953.0,35223.0,37137.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
314,12,1994,38981.0,37719.0,36273.0,38437.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
315,12,1995,41153.0,39171.0,37325.0,39724.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
316,12,1996,42968.0,40232.0,38403.0,41014.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
317,12,1997,44480.0,40971.0,39522.0,42336.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
318,12,1998,45789.0,41488.0,40667.0,43688.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
319,12,1999,47060.0,41945.0,41816.0,45050.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
320,12,2000,48409.0,42444.0,42833.0,46269.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
321,12,2001,49850.0,43048.0,43513.0,47178.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
322,12,2002,51322.0,43670.0,43950.0,47831.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
323,12,2003,52771.0,44246.0,44327.0,48374.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
324,12,2004,54068.0,44669.0,44663.0,48877.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
325,12,2005,55142.0,44889.0,45069.0,49414.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
326,12,2006,55951.0,44881.0,45591.0,50016.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
327,12,2007,56535.0,44685.0,46151.0,50636.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
328,12,2008,56978.0,44375.0,46724.0,51272.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
329,12,2009,57401.0,44052.0,47292.0,51919.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
330,12,2010,57891.0,43778.0,47858.0,52484.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
331,12,2011,58231.0,43822.0,48307.0,52980.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
332,12,2012,58513.0,44064.0,48632.0,53480.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
333,12,2013,58826.0,44361.0,48927.0,53953.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
334,12,2014,59121.0,44674.0,49191.0,54403.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
335,12,2015,59362.0,44979.0,49430.0,54828.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
336,12,2016,59547.0,45275.0,49650.0,55224.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
337,12,2017,59692.0,45572.0,49847.0,55591.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
338,12,2018,59798.0,45872.0,50026.0,55935.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
339,12,2019,59871.0,46182.0,50188.0,56254.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
340,12,2020,59927.0,46511.0,50211.0,56373.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
341,13,1990,2482446.0,14558985.0,8501503.0,8546501.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
342,13,1991,2521183.0,14750691.0,8608276.0,8662809.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
343,13,1992,2573024.0,14912924.0,8699042.0,8763461.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
344,13,1993,2625295.0,15062184.0,8779205.0,8852306.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
345,13,1994,2677339.0,15205398.0,8862419.0,8943085.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
346,13,1995,2729864.0,15346879.0,8957370.0,9045629.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
347,13,1996,2783238.0,15488447.0,9056385.0,9155460.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
348,13,1997,2837374.0,15630214.0,9149072.0,9261179.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
349,13,1998,2892475.0,15772570.0,9238899.0,9362768.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
350,13,1999,2948527.0,15915585.0,9333505.0,9467387.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
351,13,2000,3005744.0,16060093.0,9437656.0,9580307.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
352,13,2001,3063632.0,16204901.0,9550438.0,9697704.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
353,13,2002,3072827.0,16402364.000000002,9664378.0,9811466.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
354,13,2003,3084036.0,16612936.000000002,9776432.0,9922567.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
355,13,2004,3099437.0,16848992.0,9890379.0,10034677.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
356,13,2005,3120469.0,17118434.0,10015371.0,10156360.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
357,13,2006,3147693.0,17425913.0,10166047.0,10300984.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
358,13,2007,3179302.0,17767362.0,10353799.0,10477029.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
359,13,2008,3213567.0,18128926.0,10570231.0,10677641.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
360,13,2009,3247226.0,18491814.0,10782234.0,10878658.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
361,13,2010,3277772.0,18842292.0,10961285.0,11057883.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
362,13,2011,3304468.0,19175331.0,11127505.0,11229529.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
363,13,2012,3331639.0,19490210.0,11310830.0,11418439.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
364,13,2013,3356405.0,19794324.0,11496392.0,11615389.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
365,13,2014,3379903.0,20094765.0,11665575.0,11804005.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
366,13,2015,3403025.0,20396531.0,11829757.0,11990479.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
367,13,2016,3425805.0,20700043.0,12007641.0,12188060.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
368,13,2017,3446638.0,21003923.0,12198756.0,12391577.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
369,13,2018,3465207.0,21307040.0,12390146.0,12589085.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
370,13,2019,3481222.0,21607414.0,12578919.0,12778251.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
371,13,2020,3494472.0,21903705.0,12738210.0,12931840.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
372,14,1990,2860918.0,4863031.0,3675570.0,4003159.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
373,14,1991,2900066.0,4872635.0,3721399.0,4034238.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
374,14,1992,2943132.0,4887801.0,3769711.0,4071106.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
375,14,1993,2987625.0,4904461.0,3806735.0,4098542.000000001,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
376,14,1994,3030243.0,4916966.0,3825630.0,4109735.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
377,14,1995,3068534.0,4921587.0,3833671.0,4113624.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
378,14,1996,3101282.0,4916581.0,3840126.0,4117915.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
379,14,1997,3129222.0,4903654.0,3845801.0,4121292.000000001,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
380,14,1998,3154649.0,4886401.0,3851818.0,4124044.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
381,14,1999,3180924.0,4870189.0,3861811.0,4129566.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
382,14,2000,3210563.0,4858713.0,3874270.0,4136158.000000001,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
383,14,2001,3244424.0,4853324.0,3893044.0,4146582.000000001,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
384,14,2002,3281833.0,4852579.0,3917223.0,4161769.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
385,14,2003,3321438.0,4854414.0,3940597.0,4179507.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
386,14,2004,3361157.0,4855648.0,3968358.0,4202858.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
387,14,2005,3399400.0,4854250.0,3999224.0,4227811.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
388,14,2006,3435541.0,4849194.0,4021764.0,4246000.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
389,14,2007,3470218.0,4841565.0,4035858.0,4258864.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
390,14,2008,3504967.0,4833486.0,4049487.0,4271645.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
391,14,2009,3541925.0,4828113.0,4061413.0,4281523.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
392,14,2010,3582684.0,4827265.0,4072341.0,4290488.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
393,14,2011,3628001.0,4831863.0,4088327.0,4302873.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
394,14,2012,3650043.0,4867505.0,4110745.0,4318891.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
395,14,2013,3659591.0,4918191.0,4139378.0,4340160.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
396,14,2014,3666869.0,4966351.0,4177774.000000001,4368292.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
397,14,2015,3669727.0,5008930.0,4236408.0,4406012.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
398,14,2016,3667377.0,5044760.0,4292470.0,4444016.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
399,14,2017,3660707.0,5074746.0,4325485.0,4472011.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
400,14,2018,3649748.0,5102072.0,4347802.0,4492710.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
401,14,2019,3636627.0,5129574.0,4367948.0,4511992.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
402,14,2020,3622850.0,5159360.0,4382851.0,4524926.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
403,15,1992,3501943.0,3969990.0,3692630.0,3950708.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
404,15,1993,3576782.0,4004979.0,3740990.0,3999117.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
405,15,1994,3648606.0,4035103.0,3778623.0,4043256.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
406,15,1995,3716184.0,4059242.0,3805554.0,4083776.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
407,15,1996,3778802.0,4076751.0,3828602.0,4120499.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
408,15,1997,3837012.0,4088657.0,3847521.0,4152541.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
409,15,1998,3892834.0,4097070.0,3861671.0,4179425.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
410,15,1999,3931600.0,4122525.0,3889693.0,4211757.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
411,15,2000,3948767.0,4173974.0,3937119.0,4253217.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
412,15,2001,3968573.0,4228706.0,3986999.0,4295024.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
413,15,2002,3990569.0,4286446.0,4036336.0,4335791.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
414,15,2003,4014461.0,4346898.0,4085847.0,4376475.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
415,15,2004,4039517.0,4409365.0,4139213.0,4416951.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
416,15,2005,4065323.0,4473283.0,4197893.0,4458343.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
417,15,2006,4091637.0,4538558.0,4260400.0,4502954.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
418,15,2007,4118780.0,4605524.0,4327160.0,4551251.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
419,15,2008,4147173.0,4674735.0,4397391.0,4602305.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
420,15,2009,4177524.000000001,4746883.0,4463989.0,4655639.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
421,15,2010,4208623.0,4823834.0,4526421.0,4710782.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
422,15,2011,4240564.0,4905815.0,4591142.0,4767872.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
423,15,2012,4272681.0,4992236.0,4658096.0,4827480.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
424,15,2013,4303619.0,5081674.0,4726137.0,4888341.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
425,15,2014,4331615.0,5172156.0,4793438.0,4948443.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
426,15,2015,4355344.0,5262140.0,4857490.0,5005989.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
427,15,2016,4374332.0,5351044.0,4916252.0,5059997.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
428,15,2017,4388663.0,5438926.0,4965779.0,5105788.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
429,15,2018,4398268.0,5525646.0,5008400.0,5144122.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
430,15,2019,4403280.0,5611295.0,5051096.0,5181658.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
431,15,2020,4403813.0,5695930.0,5077681.0,5207270.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
432,16,1990,51682.0,204654.0,133065.0,137614.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
433,16,1991,52049.0,209067.0,135741.0,140316.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
434,16,1992,52446.0,213688.0,138557.0,143416.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
435,16,1993,52829.0,218336.0,141526.0,146638.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
436,16,1994,53137.0,222758.0,144309.0,149688.0,2025-10-17 04:40:53.557548,2025-10-17 04:40:53.557548
